Order Date,Row ID,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,,,,,,
20-Nov-14,7552,CA-2014-140396,25-Nov-14,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone, $833.94 ,6,0%, $216.82 ,,,,,,
20-Nov-14,7553,CA-2014-140396,25-Nov-14,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips, $12.96 ,3,20%, $4.54 ,,,,,,
20-Nov-14,7554,CA-2014-140396,25-Nov-14,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000, $25.92 ,4,0%, $12.44 ,,,,,,
19-Nov-14,183,CA-2014-158274,24-Nov-14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W, $503.96 ,4,0%, $131.03 ,,,,,,
19-Nov-14,184,CA-2014-158274,24-Nov-14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile), $149.95 ,5,0%, $41.99 ,,,,,,
19-Nov-14,185,CA-2014-158274,24-Nov-14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard, $29.00 ,2,0%, $7.25 ,,,,,,
19-Nov-14,2493,CA-2014-144624,23-Nov-14,Standard Class,JM-15865,John Murray,Consumer,United States,Jamestown,New York,14701,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5," $4,548.81 ",7,0%," $1,228.18 ",,,,,,
19-Nov-14,5392,US-2014-123183,25-Nov-14,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480, $22.50 ,6,0%, $10.80 ,,,,,,
19-Nov-14,5393,US-2014-123183,25-Nov-14,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499, $9.96 ,2,0%, $4.58 ,,,,,,
19-Nov-14,5394,US-2014-123183,25-Nov-14,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black", $213.08 ,7,0%, $102.28 ,,,,,,
19-Nov-14,5395,US-2014-123183,25-Nov-14,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases," $1,025.88 ",6,0%, $235.95 ,,,,,,
19-Nov-14,7868,CA-2014-100972,24-Nov-14,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888, $166.44 ,3,0%, $79.89 ,,,,,,
19-Nov-14,8973,US-2014-149034,21-Nov-14,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard, $47.50 ,1,20%, $(1.19),,,,,,
19-Nov-14,9648,CA-2014-150518,24-Nov-14,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders, $221.16 ,4,0%, $57.50 ,,,,,,
19-Nov-14,9649,CA-2014-150518,24-Nov-14,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410, $281.97 ,3,0%, $78.95 ,,,,,,
19-Nov-14,9736,CA-2014-128062,22-Nov-14,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack", $5.88 ,1,20%, $1.98 ,,,,,,
18-Nov-14,2438,CA-2014-164210,20-Nov-14,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables, $145.98 ,2,50%, $(99.27),,,,,,
18-Nov-14,2439,CA-2014-164210,20-Nov-14,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""", $35.81 ,4,20%, $12.53 ,,,,,,
18-Nov-14,3300,US-2014-159926,22-Nov-14,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine, $51.00 ,1,70%, $(40.80),,,,,,
18-Nov-14,3301,US-2014-159926,22-Nov-14,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving, $76.79 ,1,20%, $(16.32),,,,,,
18-Nov-14,3302,US-2014-159926,22-Nov-14,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx, $539.96 ,6,40%, $(107.99),,,,,,
18-Nov-14,3303,US-2014-159926,22-Nov-14,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany", $60.31 ,3,20%, $5.28 ,,,,,,
18-Nov-14,3304,US-2014-159926,22-Nov-14,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets, $1.94 ,3,70%, $(1.43),,,,,,
18-Nov-14,4131,CA-2014-115336,25-Nov-14,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front", $14.48 ,5,80%, $(23.89),,,,,,
18-Nov-14,4908,CA-2014-133809,23-Nov-14,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets, $11.81 ,8,70%, $(8.66),,,,,,
18-Nov-14,4909,CA-2014-133809,23-Nov-14,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black, $9.59 ,2,40%, $(2.08),,,,,,
18-Nov-14,5396,CA-2014-104829,21-Nov-14,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads", $21.98 ,7,0%, $9.89 ,,,,,,
18-Nov-14,7299,CA-2014-163468,21-Nov-14,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables, $292.10 ,4,50%, $(175.26),,,,,,
18-Nov-14,7300,CA-2014-163468,21-Nov-14,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps, $8.54 ,2,60%, $(7.48),,,,,,
18-Nov-14,7301,CA-2014-163468,21-Nov-14,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases, $424.12 ,6,30%, $(30.29),,,,,,
18-Nov-14,7302,CA-2014-163468,21-Nov-14,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders, $2.89 ,3,80%, $(4.92),,,,,,
18-Nov-14,7303,CA-2014-163468,21-Nov-14,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers, $381.72 ,5,20%, $(66.80),,,,,,
18-Nov-14,8844,CA-2014-141173,20-Nov-14,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager, $67.15 ,5,0%, $16.79 ,,,,,,
18-Nov-14,9285,CA-2014-161032,23-Nov-14,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat, $392.94 ,3,0%, $43.22 ,,,,,,
18-Nov-14,9637,CA-2014-124702,25-Nov-14,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock", $137.54 ,2,0%, $55.02 ,,,,,,
18-Nov-14,9638,CA-2014-124702,25-Nov-14,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table", $730.20 ,4,0%, $94.93 ,,,,,,
17-Nov-14,2093,CA-2014-145926,21-Nov-14,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair, $479.90 ,5,0%, $81.58 ,,,,,,
17-Nov-14,3071,CA-2014-119375,22-Nov-14,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top," $2,934.33 ",7,0%, $792.27 ,,,,,,
17-Nov-14,3072,CA-2014-119375,22-Nov-14,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets, $124.41 ,3,0%, $14.93 ,,,,,,
17-Nov-14,3073,CA-2014-119375,22-Nov-14,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner, $57.75 ,5,0%, $26.57 ,,,,,,
17-Nov-14,3262,CA-2014-140662,19-Nov-14,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard, $99.98 ,2,0%, $8.00 ,,,,,,
17-Nov-14,3263,CA-2014-140662,19-Nov-14,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941, $733.95 ,7,0%, $352.30 ,,,,,,
17-Nov-14,3264,CA-2014-140662,19-Nov-14,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector, $241.44 ,3,0%, $72.43 ,,,,,,
17-Nov-14,3602,CA-2014-159835,24-Nov-14,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.", $12.45 ,2,20%, $3.89 ,,,,,,
17-Nov-14,3603,CA-2014-159835,24-Nov-14,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs, $657.93 ,5,30%, $(93.99),,,,,,
17-Nov-14,6023,CA-2014-130869,21-Nov-14,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2", $7.08 ,3,20%, $2.48 ,,,,,,
17-Nov-14,6535,CA-2014-128209,22-Nov-14,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System," $2,152.78 ",3,20%, $726.56 ,,,,,,
17-Nov-14,6536,CA-2014-128209,22-Nov-14,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases," $4,007.84 ",10,20%, $(50.10),,,,,,
17-Nov-14,9461,CA-2014-101833,22-Nov-14,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper, $34.44 ,3,0%, $17.22 ,,,,,,
16-Nov-14,3781,CA-2014-149643,20-Nov-14,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker, $273.96 ,2,0%, $10.96 ,,,,,,
16-Nov-14,4445,US-2014-147704,21-Nov-14,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2", $78.35 ,5,0%, $36.82 ,,,,,,
16-Nov-14,4446,US-2014-147704,21-Nov-14,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954, $31.68 ,6,0%, $14.26 ,,,,,,
16-Nov-14,4447,US-2014-147704,21-Nov-14,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders, $29.12 ,4,0%, $14.27 ,,,,,,
16-Nov-14,4448,US-2014-147704,21-Nov-14,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black", $169.45 ,5,0%, $42.36 ,,,,,,
16-Nov-14,4983,CA-2014-160066,22-Nov-14,Standard Class,AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal, $5.22 ,2,0%, $2.40 ,,,,,,
16-Nov-14,5304,US-2014-139500,20-Nov-14,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair, $37.30 ,2,30%, $(1.07),,,,,,
16-Nov-14,8709,CA-2014-119144,18-Nov-14,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4, $79.97 ,4,20%, $(17.99),,,,,,
16-Nov-14,8710,CA-2014-119144,18-Nov-14,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish", $305.97 ,3,15%, $25.20 ,,,,,,
16-Nov-14,8711,CA-2014-119144,18-Nov-14,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving., $344.91 ,3,0%, $10.35 ,,,,,,
15-Nov-14,2009,CA-2014-116407,21-Nov-14,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,Newell 310, $4.22 ,3,20%, $0.48 ,,,,,,
15-Nov-14,2010,CA-2014-116407,21-Nov-14,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators", $333.06 ,2,20%, $29.14 ,,,,,,
15-Nov-14,2011,CA-2014-116407,21-Nov-14,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.", $24.90 ,4,20%, $7.78 ,,,,,,
15-Nov-14,2517,CA-2014-128888,22-Nov-14,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers, $604.66 ,9,20%, $204.07 ,,,,,,
15-Nov-14,5018,CA-2014-127558,18-Nov-14,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories, $10.11 ,3,0%, $3.24 ,,,,,,
15-Nov-14,5019,CA-2014-127558,18-Nov-14,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone, $772.47 ,3,0%, $146.77 ,,,,,,
15-Nov-14,5020,CA-2014-127558,18-Nov-14,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors, $20.46 ,2,0%, $5.32 ,,,,,,
15-Nov-14,8946,CA-2014-128622,17-Nov-14,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors, $10.95 ,3,0%, $3.29 ,,,,,,
14-Nov-14,2210,CA-2014-125556,16-Nov-14,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone, $832.93 ,7,0%, $233.22 ,,,,,,
14-Nov-14,2211,CA-2014-125556,16-Nov-14,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch, $43.80 ,10,0%, $21.02 ,,,,,,
14-Nov-14,2301,CA-2014-162362,18-Nov-14,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders, $12.72 ,3,0%, $6.36 ,,,,,,
14-Nov-14,2302,CA-2014-162362,18-Nov-14,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders, $11.52 ,4,0%, $5.64 ,,,,,,
14-Nov-14,3261,CA-2014-151554,15-Nov-14,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221, $20.74 ,4,20%, $7.26 ,,,,,,
14-Nov-14,4281,CA-2014-166989,18-Nov-14,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages", $11.36 ,2,0%, $5.23 ,,,,,,
14-Nov-14,4282,CA-2014-166989,18-Nov-14,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton", $69.26 ,2,10%, $14.62 ,,,,,,
14-Nov-14,8341,CA-2014-161634,20-Nov-14,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192, $32.40 ,5,0%, $15.55 ,,,,,,
12-Nov-14,1863,CA-2014-151078,12-Nov-14,Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray", $49.63 ,4,20%, $4.96 ,,,,,,
12-Nov-14,2413,CA-2014-151295,16-Nov-14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974, $11.96 ,2,0%, $5.86 ,,,,,,
12-Nov-14,2414,CA-2014-151295,16-Nov-14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table, $629.06 ,3,20%, $31.45 ,,,,,,
12-Nov-14,3966,CA-2014-164910,17-Nov-14,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350, $7.87 ,3,20%, $0.89 ,,,,,,
12-Nov-14,5551,US-2014-159618,16-Nov-14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set, $2.67 ,1,20%, $0.33 ,,,,,,
12-Nov-14,5552,US-2014-159618,16-Nov-14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads, $16.66 ,6,20%, $(3.12),,,,,,
12-Nov-14,5553,US-2014-159618,16-Nov-14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive, $79.51 ,3,20%, $20.87 ,,,,,,
12-Nov-14,5554,US-2014-159618,16-Nov-14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216, $36.29 ,7,20%, $12.70 ,,,,,,
12-Nov-14,5555,US-2014-159618,16-Nov-14,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase, $67.99 ,1,32%, $(13.00),,,,,,
12-Nov-14,9904,CA-2014-122609,18-Nov-14,Standard Class,DP-13000,Darren Powers,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack", $25.13 ,3,60%, $(6.91),,,,,,
12-Nov-14,9905,CA-2014-122609,18-Nov-14,Standard Class,DP-13000,Darren Powers,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse, $127.98 ,2,20%, $25.60 ,,,,,,
11-Nov-14,17,CA-2014-105893,18-Nov-14,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D", $665.88 ,6,0%, $13.32 ,,,,,,
11-Nov-14,982,CA-2014-163419,14-Nov-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack", $3.39 ,1,20%, $0.81 ,,,,,,
11-Nov-14,983,CA-2014-163419,14-Nov-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile), $559.98 ,2,20%, $56.00 ,,,,,,
11-Nov-14,984,CA-2014-163419,14-Nov-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black", $603.92 ,5,20%, $75.49 ,,,,,,
11-Nov-14,3325,CA-2014-165309,15-Nov-14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System, $896.99 ,5,80%," $(1,480.03)",,,,,,
11-Nov-14,3326,CA-2014-165309,15-Nov-14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size", $1.23 ,1,80%, $(1.97),,,,,,
11-Nov-14,3327,CA-2014-165309,15-Nov-14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black", $67.56 ,3,20%, $6.76 ,,,,,,
11-Nov-14,3328,CA-2014-165309,15-Nov-14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page", $21.72 ,5,20%, $7.87 ,,,,,,
11-Nov-14,3329,CA-2014-165309,15-Nov-14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893, $262.34 ,8,20%, $95.10 ,,,,,,
11-Nov-14,3330,CA-2014-165309,15-Nov-14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60, $148.48 ,2,20%, $16.70 ,,,,,,
11-Nov-14,3331,CA-2014-165309,15-Nov-14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810, $241.18 ,3,20%, $15.07 ,,,,,,
11-Nov-14,5779,CA-2014-105270,18-Nov-14,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils, $30.48 ,3,0%, $7.92 ,,,,,,
11-Nov-14,5780,CA-2014-105270,18-Nov-14,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools, $112.65 ,1,20%, $11.26 ,,,,,,
11-Nov-14,5955,CA-2014-155796,15-Nov-14,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt", $23.97 ,2,20%, $7.79 ,,,,,,
